Documentos,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
d_1974.03.26_doc_VII-43,0.0,0.0,0.0215378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0194407,0.0,0.0142574,0.0,0.0,0.0,0.0,0.0240091,0.0,0.0,0.019671,0.475862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0471617,0.0,0.0,0.0,0.0196415,0.0,0.0,0.0348434,0.0285947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0194231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d_1974.03.26_doc_VII-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d_1974.03.26_doc_VII-73,0.0,0.0,0.0,0.0,0.0,0.0,0.0537307,0.0,0.0217624,0.0,0.0246555,0.0,0.130098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0223992,0.0,0.0,0.0,0.120604,0.0,0.0,0.0,0.449559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0534336,0.0,0.0,0.0,0.0,0.0,0.0210417,0.0,0.0,0.0,0.0,0.0,0.0,0.0210417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0210417,0.0,0.0,0.0,0.021428,0.0,0.0,0.0,0.0,0.0,0.0
d_1974.03.26_doc_VII-78,0.0,0.0118824,0.0,0.0,0.0,0.0,0.0623283,0.378915,0.0,0.0,0.0194166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0338415,0.0,0.0,0.0,0.0,0.0543868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.200332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0202125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0161251,0.0,0.0,0.0,0.0,0.0,0.0,0.015004,0.0143897,0.0,0.0,0.0,0.069581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0815856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118824,0.0
d_1974.03.26_doc_VII-79,0.0353431,0.0,0.0,0.0,0.0,0.0451924,0.0244594,0.0,0.0,0.0,0.0,0.0,0.0,0.0392382,0.0,0.0,0.0257766,0.0677824,0.0321224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0629876,0.0237452,0.0,0.0,0.0,0.0105613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317224,0.0128171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d_1974.03.26_doc_VII-82,0.0,0.0,0.0,0.0,0.639882,0.0,0.0,0.0,0.0,0.0,0.0855368,0.139122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0142719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0141289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0279167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140278,0.0,0.0,0.0138543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d_1974.03.26_doc_VII-83,0.0,0.0144286,0.0,0.0,0.638139,0.0,0.0,0.0,0.0,0.0,0.133332,0.0661446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0141278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144286,0.0,0.0,0.0,0.0147144,0.0,0.0,0.0593485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0130254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d_1974.03.26_doc_VIII-1,0.0,0.0,0.455825,0.0,0.176833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d_1974.03.26_doc_VIII-27,0.0,0.0,0.0,0.0,0.0,0.0314469,0.0511143,0.0,0.0,0.0,0.158128,0.0102887,0.0503418,0.0,0.012863,0.0,0.0,0.0,0.0137655,0.0,0.0,0.0,0.0,0.0184016,0.0,0.015121,0.0,0.0,0.0311203,0.0222941,0.0,0.0525512,0.0,0.0362822,0.0202816,0.0,0.0,0.0,0.0124856,0.0,0.0140886,0.0,0.0,0.0,0.016687,0.0437945,0.0,0.0,0.0,0.0196704,0.0129144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0175888,0.0,0.0248922,0.0,0.0,0.0,0.0,0.0,0.0,0.0115761,0.0,0.0,0.0,0.0,0.0102495,0.102289,0.0,0.0,0.0,0.0,0.0100119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d_1974.03.26_doc_VIII-3,0.0,0.0,0.652437,0.0,0.0977393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d_1974.03.26_doc_VIII-41,0.0,0.0,0.0,0.0,0.0,0.0257567,0.0,0.0,0.0,0.0,0.0,0.0110665,0.0,0.0197813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.476005,0.0,0.096705,0.0,0.157145,0.0402026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d_1974.03.26_doc_X-17,0.0,0.0,0.0,0.0,0.0175486,0.0479994,0.0,0.0443348,0.0,0.0,0.0,0.0121264,0.0,0.123896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0468554,0.416004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0387262,0.0,0.0,0.0368026,0.0222424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d_1974.03.26_doc_X-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0191794,0.0,0.034739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0577419,0.0,0.0737216,0.0326179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0114314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d_1974.03.26_doc_X-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0215767,0.0,0.0,0.0,0.0244258,0.0,0.0,0.0162173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0442736,0.0,0.0906419,0.020528,0.0,0.0530886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0450069,0.0,0.0,0.0,0.0181827,0.0178215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0195249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.194418,0.0,0.0,0.0,0.0,0.0123444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d_1974.03.26_doc_X-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219496,0.0,0.0804896,0.0232728,0.0,0.0,0.0,0.0105044,0.0,0.0,0.0,0.0,0.0,0.0,0.0251992,0.0,0.0,0.0,0.0,0.0427814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217394,0.0,0.0176724,0.199883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d_1974.03.26_doc_X-25,0.0329378,0.0,0.0,0.0,0.0,0.152072,0.0434073,0.0,0.0,0.0367354,0.0395214,0.0286171,0.0,0.0172578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0149712,0.0,0.0,0.0,0.0,0.0526814,0.414827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0211928,0.0,0.0,0.0109605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d_1974.03.26_doc_XI-1,0.0,0.0,0.114594,0.0,0.0,0.178895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145472,0.0,0.497039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d_1974.03.26_doc_XI-11,0.0251282,0.0,0.0379931,0.0,0.0,0.142536,0.0,0.0,0.0,0.0,0.0,0.0,0.0190643,0.0,0.0,0.0,0.0,0.189369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0615911,0.0495619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.323985,0.0,0.0,0.0,0.0,0.0105245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d_1974.03.26_doc_XI-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0122497,0.0,0.0,0.0,0.0,0.0,0.0823117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0787226,0.0,0.406494,0.0470816,0.0,0.0,0.0224892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d_1974.03.26_doc_XI-18,0.0,0.0,0.0,0.0,0.0157525,0.0,0.0282443,0.0,0.0,0.0,0.0,0.0681271,0.0,0.317831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100297,0.0241715,0.0,0.0,0.0,0.0,0.0,0.0256187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0822889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0307027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d_1974.03.26_doc_XII-11,0.0184581,0.0,0.0,0.0,0.0,0.0,0.141373,0.0,0.0,0.0112601,0.0170773,0.0,0.0,0.0281529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0445853,0.0508759,0.0,0.0,0.05214,0.0,0.0,0.0277844,0.0,0.0,0.116335,0.0,0.0,0.0,0.0331864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0863024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d_1974.03.26_doc_XII-15,0.0,0.0,0.0,0.0,0.0,0.013856,0.0,0.0,0.0,0.0,0.0125664,0.0,0.0,0.0143257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0311417,0.0,0.0486737,0.0,0.0123737,0.180747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0313398,0.0101043,0.0,0.0,0.0219992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0277267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d_1974.03.26_doc_XII-3,0.0,0.0,0.325564,0.0,0.0,0.0,0.0,0.0,0.0,0.101,0.0,0.0,0.122893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0740278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101,0.0,0.0,0.0,0.0,0.0
d_1974.03.26_doc_XII-32,0.0,0.0,0.0,0.0,0.625031,0.0,0.0,0.0,0.0,0.0,0.0923942,0.0,0.0160125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152002,0.0,0.0,0.0,0.0,0.0,0.0,0.0451521,0.0,0.0720288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0309934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0153235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152324,0.0,0.0,0.0,0.014772,0.0295588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d_1974.03.26_doc_XIII-1,0.0,0.0,0.38681,0.0,0.0,0.0,0.0,0.0,0.0,0.0712014,0.0,0.0,0.0784896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.426576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d_1974.03.26_doc_XIII-19,0.0,0.0,0.0,0.0,0.0,0.0214026,0.0,0.0,0.0,0.0,0.0199438,0.0,0.0347506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106966,0.0192179,0.0,0.0678612,0.183845,0.0177546,0.0,0.342349,0.0,0.0,0.0102548,0.0,0.0,0.0,0.0,0.0,0.0,0.083435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0309805,0.0,0.0480507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d_1974.03.26_doc_XIII-53,0.0,0.0,0.0,0.0,0.0,0.0,0.0304359,0.196413,0.0,0.0,0.0,0.0,0.0,0.0773888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0487514,0.0,0.0,0.0692983,0.0,0.0,0.0802468,0.0126885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0496507,0.0353822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104798,0.0,0.0,0.0,0.0,0.0,0.0217735,0.0,0.0,0.0,0.0172367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0224988,0.0,0.0,0.0115885,0.124024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d_1974.03.26_doc_XIII-55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0611305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10197,0.0,0.0,0.432528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0290411,0.0115537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0170595,0.0,0.0,0.0,0.0,0.0,0.0149718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d_1974.03.26_doc_XIII-59,0.0,0.0,0.0,0.0,0.0,0.0275619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0327801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0310632,0.0698745,0.0,0.0780618,0.0524487,0.0,0.0,0.0589235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0230453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d_1974.03.26_doc_XIII-73,0.0,0.0,0.0,0.0,0.0,0.0,0.0248281,0.0,0.0,0.0,0.0,0.0,0.0,0.0811829,0.0,0.0,0.0,0.0,0.0333227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024829,0.0,0.0,0.479191,0.0,0.0,0.0,0.018485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0248687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0713288,0.0,0.0106401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d_1974.03.26_doc_XIV-2,0.0,0.0,0.752456,0.0,0.0,0.0,0.0,0.0,0.0,0.063125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
